,uuid,created_at,updated_at,challengeable_type,subject_key,subject_type,subject_owner,subject_source,subject_source_date,comment,Entity.LegalName,Entity.LegalAddress.Region,Entity.LegalAddress.Country,Entity.LegalAddress.PostalCode,Entity.HeadquartersAddress.Region,Entity.HeadquartersAddress.Country,Entity.HeadquartersAddress.PostalCode,Entity.LegalJurisdiction,Entity.EntityStatus,Registration.RegistrationStatus,Registration.ValidationSources
60,416758e2-912e-43c4-b7c9-6bfe27ba0113,5/12/2019 17:10,6/12/2019 17:00,App\ChallengeDetail,5KYC8KF17ROCY24M3H09,Level1,EVK05KS7XY1DEII3R011,LEI_SEARCH,5/12/2019 16:10,telekurs :,Borgo AB,SE-AB,SE,104 50,SE-AB,SE,104 50,SE,ACTIVE,ISSUED,FULLY_CORROBORATED
61,  Valid message Complete,,,,,,,,,,,,,,,,,,,,
62,,,,,,,,,,,,,,,,,,,,,
63,,,,,,,,,,,,,,,,,,,,,
64,,,,,,,,,,,,,,,,,,,,,
65,,,,,,,,,,,,,,,,,,,,,
66,,,,,,,,,,,,,,,,,,,,,
67,  Valid message Complete,,,,,,,,,,,,,,,,,,,,
68,,,,,,,,,,,,,,,,,,,,,
69,,,,,,,,,,,,,,,,,,,,,
70,,,,,,,,,,,,,,,,,,,,,
71,,,,,,,,,,,,,,,,,,,,,
72,b8f5875c-12dd-4bdd-b25e-dbfdb4e0adf9,5/12/2019 17:28,19-12-2019 19:00,App\ChallengeDetail,549300EW2KM4KROKQV31,Level1,EVK05KS7XY1DEII3R011,LEI_SEARCH,5/12/2019 16:28,Company event - overview,SLS Kyla VÃ¤rme Energi AB,SE-E,SE,602 23,SE-E,SE,602 23,SE,ACTIVE,ISSUED,FULLY_CORROBORATED
73,  Valid message Incomplete,,,,,,,,,,,,,,,,,,,,
74,,,,,,,,,,,,,,,,,,,,,
75,,,,,,,,,,,,,,,,,,,,,
76,,,,,,,,,,,,,,,,,,,,,
77,,,,,,,,,,,,,,,,,,,,,
78,,,,,,,,,,,,,,,,,,,,,
79,  Valid message Complete,,,,,,,,,,,,,,,,,,,,
80,,,,,,,,,,,,,,,,,,,,,
81,,,,,,,,,,,,,,,,,,,,,
82,,,,,,,,,,,,,,,,,,,,,
83,dc0dbc5d-a884-49b6-bca8-a79f95383d09,6/12/2019 5:59,9/12/2019 18:00,App\ChallengeDetail,549300OVVY2IW4A3M076,Level2,EVK05KS7XY1DEII3R011,LEI_SEARCH,6/12/2019 4:59,The financial of UP is in public domain.,NN Paraplufonds 5 N.V. - NN Duration Matching Fund (L) Plus,NL-ZH,NL,2595 AS,NL-ZH,NL,2595 AS,NL,ACTIVE,ISSUED,ENTITY_SUPPLIED_ONLY
84,c8517578-db39-459b-9f9b-e1e325696f7b,6/12/2019 9:32,6/12/2019 14:00,App\ChallengeDetail,529900P6ROPAX0QTB720,Level1,5299000J2N45DDNE4Y28,LEI_SEARCH,6/12/2019 8:32,Company event - overview,GTAA SC Fund 20 (For QII Only),JP-13,JP,100-8217,JP-13,JP,100-8217,JP,ACTIVE,ISSUED,ENTITY_SUPPLIED_ONLY
85,  Valid message Complete,,,,,,,,,,,,,,,,,,,,
86,,,,,,,,,,,,,,,,,,,,,
87,,,,,,,,,,,,,,,,,,,,,
88,,,,,,,,,,,,,,,,,,,,,
89,,,,,,,,,,,,,,,,,,,,,
90,,,,,,,,,,,,,,,,,,,,,
91,  Valid message Complete,,,,,,,,,,,,,,,,,,,,
92,,,,,,,,,,,,,,,,,,,,,
93,,,,,,,,,,,,,,,,,,,,,
94,,,,,,,,,,,,,,,,,,,,,
95,,,,,,,,,,,,,,,,,,,,,
96,  Valid message Complete,,,,,,,,,,,,,,,,,,,,
97,19295473-6e52-42ae-aa39-bd69b8d65252,6/12/2019 9:47,6/1/2020 7:00,App\ChallengeDetail,37890087D75CA7D1D544,Level1,378900F4A0A690EA6735,LEI_SEARCH,6/12/2019 8:47,54930053HGCFWVHYZX42 seems to be the duplicate as they have the same name and address on the GLEIF portal. kindly review and mark one of them as duplicate.,Guardian Fundamental Global Equity Fund,CA-ON,CA,M5L 1E8,CA-ON,CA,M5L 1E8,CA,ACTIVE,ISSUED,ENTITY_SUPPLIED_ONLY
98,28f6fdd2-871c-4625-8d03-2f3ca8ace975,6/12/2019 9:51,21-01-2020 13:00,App\ChallengeDetail,984500C1D96E99B4B769,Level1,529900T8BM49AURSDO55,LEI_SEARCH,6/12/2019 8:51,https://www.infogreffe.fr/entreprise-societe/484332184-s-c-i-dame-oiseau-140705D401380000.html?typeProduitOnglet=EXTRAIT&afficherretour=false,Berglunds Revision & RÃ¥dgivning AB,SE-AB,SE,187 69,SE-AB,SE,187 69,SE,ACTIVE,ISSUED,FULLY_CORROBORATED
99,c7f5075c-f09b-4446-9df4-8030e56fc39d,6/12/2019 9:54,6/1/2020 8:00,App\ChallengeDetail,8945008HBF0N3PBOFM42,Level1,529900F6BNUR3RJ2WH29,LEI_SEARCH,6/12/2019 8:54,https://www.infogreffe.fr/entreprise-societe/493771752-bs-services-560107B000320000.html?typeProduitOnglet=EXTRAIT&afficherretour=false,JPMorgan Investment Funds - Global Income Sustainable Fund,LU-LU,LU,L-2633,LU-LU,LU,L-2633,LU,ACTIVE,ISSUED,ENTITY_SUPPLIED_ONLY
100,843c6387-df4c-4e04-81ad-9f0b597d6b29,6/12/2019 10:37,12/1/2020 19:00,App\ChallengeDetail,529900C22AWMTKOIAG67,Level1,5299000J2N45DDNE4Y28,LEI_SEARCH,6/12/2019 9:37,529900SOOT6O9JS4VP10 seems to be the duplicate as they have the same name and address. kindly review and update the status.,PÃCHERIES CHETICAMP FISHERIES INTL. (2016) LTD.,CA-NS,CA,B0E 1H0,CA-NS,CA,B0E 1H0,CA,ACTIVE,ISSUED,FULLY_CORROBORATED
101,46b463a5-e14e-4426-a551-c3efc623280a,6/12/2019 11:35,6/12/2019 13:00,App\ChallengeDetail,254900VDKA3VIL3WVU17,Level1,5493001KJTIIGC8Y1R12,LEI_SEARCH,6/12/2019 10:35,There is an extra digit at the end of the TRN.,MULTI FITTINGS CORPORATION,US-DE,US,19808,US-OH,US,45014,US-DE,ACTIVE,ISSUED,FULLY_CORROBORATED
102,3b40a88b-c8b2-4b55-a152-25d3173f226a,6/12/2019 11:48,19-12-2019 18:00,App\ChallengeDetail,5493000WDIUK9AVDDC56,Level1,EVK05KS7XY1DEII3R011,LEI_SEARCH,6/12/2019 10:48,Incomplete UID and new company name,234 HILLSIDE ACQUISITIONS LLC,US-NY,US,11576,US-NY,US,11576,US-NY,ACTIVE,ISSUED,FULLY_CORROBORATED
103,1e62252a-91c9-4013-bb83-d1efa09db4ae,6/12/2019 12:31,9/12/2019 10:00,App\ChallengeDetail,391200EC0O8FBEVK5W95,Level1,39120001KULK7200U106,LEI_SEARCH,6/12/2019 11:31,UID has an extra symbol at the end,aerobis fitness GmbH,DE-NW,DE,50859,DE-NW,DE,50859,DE,ACTIVE,ISSUED,FULLY_CORROBORATED
104,4b4bbd2e-00cd-489d-951d-183d50e150f1,6/12/2019 12:38,19-12-2019 19:00,App\ChallengeDetail,529900KDTKN7GCVBGQ70,Level1,5299000J2N45DDNE4Y28,LEI_SEARCH,6/12/2019 11:38,Wrong UID. 13th and 14th digits should be inverted.,LINLEY LIMITED,GB-LND,GB,SW1Y 6BN,GB-LND,GB,SW1Y 6BN,GB,ACTIVE,ISSUED,FULLY_CORROBORATED
105,4ef0d923-f262-448f-982c-a1885be48983,6/12/2019 12:41,10/12/2019 18:00,App\ChallengeDetail,549300NCD5PMI5WC0T90,Level1,EVK05KS7XY1DEII3R011,LEI_SEARCH,6/12/2019 11:41,UID misses a digit at the end (8).,ADEMIC PTY. LTD.,AU-VIC,AU,3000,AU-VIC,AU,3000,AU,ACTIVE,ISSUED,FULLY_CORROBORATED
106,248a971b-1b2b-4d17-9e91-8ea7a3c90e83,6/12/2019 13:25,18-12-2019 01:00,App\ChallengeDetail,894500QT91SP3EK3V387,Level1,529900F6BNUR3RJ2WH29,LEI_SEARCH,6/12/2019 12:25,THis is the only valid UID ID. THe other is the previous ID not anymore valid.,CPPIB INDIA PRIVATE HOLDINGS INC.,CA-ON,CA,M5C 2W5,CA-ON,CA,M5C 2W5,CA-ON,ACTIVE,ISSUED,FULLY_CORROBORATED
107,9a7729c5-2641-4c2c-8df7-fbeb56922de6,6/12/2019 13:26,6/12/2019 16:00,App\ChallengeDetail,254900813IAT7XO5WW46,Level1,5493001KJTIIGC8Y1R12,LEI_SEARCH,6/12/2019 12:26,Incomplete UEN (Misses a 9 on the second place),"Bradford Tolson Partners, LP",US-NC,US,28560,US-NC,US,28560,US-NC,ACTIVE,ISSUED,FULLY_CORROBORATED
108,ad9040ea-2cf5-4ea4-bdaf-1ce80c0c5186,6/12/2019 13:31,6/12/2019 15:00,App\ChallengeDetail,2549008XZ2K1KVY7CZ38,Level1,5493001KJTIIGC8Y1R12,LEI_SEARCH,6/12/2019 12:31,Wrong UEN. 8th and 9th digits dould be inverted,friXCOM GMBH,DE-BY,DE,96120,DE-BY,DE,96120,DE,ACTIVE,ISSUED,FULLY_CORROBORATED
109,17290823-8ef8-4613-98b4-d3fc7d468626,6/12/2019 13:35,6/12/2019 15:00,App\ChallengeDetail,254900OCG10BRFBMON33,Level1,5493001KJTIIGC8Y1R12,LEI_SEARCH,6/12/2019 12:35,Wrong UEN. 8th and 9th digits should be inverted,"WARWICK-ARTEMIS, LLC",US-DE,US,19901,US-DE,US,19808,US-DE,ACTIVE,ISSUED,FULLY_CORROBORATED
110,c495538e-d811-4e82-ad70-d9a9bd05a920,6/12/2019 13:41,6/12/2019 15:00,App\ChallengeDetail,254900PIYWA0Z2Y5SK59,Level1,5493001KJTIIGC8Y1R12,LEI_SEARCH,6/12/2019 12:41,UEN is incomplete. There is a '3' missing between places 9 and 7.,Citadel Institutional Finance Company Ltd.,,KY,KY1-1104,US-IL,US,60603,KY,ACTIVE,ISSUED,FULLY_CORROBORATED
111,f99ae3a7-0407-4783-bf56-06f49b1cc644,6/12/2019 13:45,6/12/2019 15:00,App\ChallengeDetail,254900POX9HM11IM4I94,Level1,5493001KJTIIGC8Y1R12,LEI_SEARCH,6/12/2019 12:45,Wrong UEN,"HHWB MANAGEMENT, LLC",US-CA,US,91203,US-CA,US,94002-3223,US-CA,ACTIVE,ISSUED,FULLY_CORROBORATED
112,bef95da9-a782-4a3a-b242-16887a1cc0a2,6/12/2019 13:47,13-12-2019 09:00,App\ChallengeDetail,959800GSV9SGS44CW551,Level1,959800R2X69K6Y6MX775,LEI_SEARCH,6/12/2019 12:47,Hello,5B-GbR,DE-NI,DE,21723,DE-NI,DE,21723,DE,ACTIVE,ISSUED,ENTITY_SUPPLIED_ONLY
113,fcc44628-f636-4173-8646-44cdece912c8,6/12/2019 13:50,6/12/2019 15:00,App\ChallengeDetail,254900R8DY03C80DRO18,Level1,5493001KJTIIGC8Y1R12,LEI_SEARCH,6/12/2019 12:50,Wrong UEN. Digit on the 5th place should be '1' instead of '2'.,PROMOELKA SL,,ES,48510,,ES,48510,ES,ACTIVE,ISSUED,FULLY_CORROBORATED
114,c2255cec-0ddd-4994-86fb-c25efdccaf76,6/12/2019 13:56,13-12-2019 10:00,App\ChallengeDetail,254900WIG8DD6JA52C04,Level1,5493001KJTIIGC8Y1R12,LEI_SEARCH,6/12/2019 12:56,Wrong UEN. The '8' on the 4th place is too many.,BHASIN VENTURES PRIVATE LIMITED,,IN,492012,,IN,492012,IN,ACTIVE,ISSUED,FULLY_CORROBORATED
115,a2482057-57d8-41a3-9fa4-06b5ee1fe74f,6/12/2019 14:15,6/12/2019 17:00,App\ChallengeDetail,549300PJMZWU5TUMNE60,Level1,EVK05KS7XY1DEII3R011,LEI_SEARCH,6/12/2019 13:15,same name and address and TRN,LINK ESOT AS,NO-03,NO,150,NO-03,NO,150,NO,ACTIVE,ISSUED,FULLY_CORROBORATED
116,4046bb16-6e02-4707-bffb-6e9bc48a606e,6/12/2019 14:45,11/12/2019 16:00,App\ChallengeDetail,2549004BOWEA0UOZHM30,Level1,5493001KJTIIGC8Y1R12,LEI_SEARCH,6/12/2019 13:45,same entities,"FOXBURG FINANCING 3, LLC",US-CA,US,95811,US-CA,US,95811,US-CA,ACTIVE,ISSUED,PARTIALLY_CORROBORATED
117,279d9238-8832-4dbc-a8e5-e5b4d5ce793c,6/12/2019 15:06,19-12-2019 18:00,App\ChallengeDetail,5493005J6BWFXRL0BT69,Level1,EVK05KS7XY1DEII3R011,LEI_SEARCH,6/12/2019 14:06,same address and TRN,Influke Solutions Inc.,CA-QC,CA,J0K3L0,CA-QC,CA,J0K3L0,CA-QC,ACTIVE,ISSUED,FULLY_CORROBORATED
118,efa7fb2b-b9f3-43e4-a53f-9923697cd663,6/12/2019 15:46,18-12-2019 18:00,App\ChallengeDetail,549300IKPU15JLHAW827,Level1,EVK05KS7XY1DEII3R011,LEI_SEARCH,6/12/2019 14:46,he Entity that was registered in the Swiss commercial registrer is inactive. The active entity is a public sector entity (Public corporation),House Priority SpÃ³Åka z ograniczonÄ odpowiedzialnoÅciÄ,PL-24,PL,43-180,PL-24,PL,43-180,PL,ACTIVE,ISSUED,FULLY_CORROBORATED
119,9c52dbd7-09d6-4b42-952b-364bc5e89ea5,6/12/2019 15:52,19-12-2019 19:00,App\ChallengeDetail,529900HC8TBDPJLMLL42,Level1,5299000J2N45DDNE4Y28,LEI_SEARCH,6/12/2019 14:52,Merged company: Assets and liabilities (liabilities) are transferred to SIX Swiss Exchange AG,PrzedsiÄbiorstwo WielobranÅ¼owe Adam Klimczak,,PL,63-040,,PL,63-040,PL,ACTIVE,ISSUED,FULLY_CORROBORATED
120,c8913089-50c6-4a41-a166-0276591b6d7e,6/12/2019 16:32,18-12-2019 19:00,App\ChallengeDetail,A7LWHWVH0PWZDS51XX82,Level2,EVK05KS7XY1DEII3R011,LEI_SEARCH,6/12/2019 15:32,Our LEI 315700QHQOJ1VIVTIR80 HAVI Logistics s.r.o. is curently reporting LEI A7LWHWVH0PWZDS51XX82 The HAVI Group Limited Partnership as an ultimate parent company. Exception reason of The HAVI Group Limited Partnership was changed via update and it is causing our LEI 315700QHQOJ1VIVTIR80 failing against quality Check ID C000291. We have contacted authorized person of LEI 315700QHQOJ1VIVTIR80 HAVI Logistics s.r.o. and he has claimed that The HAVI Group Limited Partnership is the ultimate consolidated parent company. Therefore,COLOUR MERCHANTS' CO-OPERATIVE BANK LTD.,IN-GJ,IN,380001,IN-GJ,IN,380001,IN,ACTIVE,ISSUED,FULLY_CORROBORATED
121,836a83a7-4f58-4163-8e55-bc2844c7a570,8/12/2019 9:30,18-12-2019 01:00,App\ChallengeDetail,894500MXWPQC9FJL9U20,Level1,529900F6BNUR3RJ2WH29,LEI_SEARCH,8/12/2019 8:30,the company name registered LEI with the not full legal name of the company.,BRITISH AIRWAYS PLC STAFF PENSION FUND INDIA,IN-HR,IN,122002,IN-HR,IN,122002,IN,ACTIVE,ISSUED,ENTITY_SUPPLIED_ONLY
122,37da31e9-29fe-43bd-b253-cbf6bb243e9e,9/12/2019 7:23,9/12/2019 9:00,App\ChallengeDetail,259400N9QQTMFNAKUK64,Level1,259400L3KBYEVNHEJF55,LEI_SEARCH,9/12/2019 6:23,"As per source ""APJA Wojciech Róg'""(Sole proprietor) was converted into ""Apja Wojciech Róg Sp. z o.o."" (LLP).so 2594008WSRHOOM1CMX28 seems to be the duplicate. kindly review and update the status",AMA GROWTH ADVISORS LLP,IN-KA,IN,560017,IN-KA,IN,560017,IN,ACTIVE,ISSUED,FULLY_CORROBORATED
123,f0b85181-1fe3-4f97-a237-600068cf5c5b,9/12/2019 9:10,18-12-2019 02:00,App\ChallengeDetail,300300ROPDUFRRW6RH24,Level1,300300KDIZ11PV2GH547,LEI_SEARCH,9/12/2019 8:10,The two LEIs 300300ROPDUFRRW6RH24 and OLMR7D2OW8GYZWTRVW22 seem to be duplicates as they have the same name and address on the GLEIF portal. LEI challenge is raised for the same.,PROPERTY S.A.S. DI AMATI MADDALENA & C.,IT-RN,IT,47921,IT-RN,IT,47921,IT,ACTIVE,ISSUED,FULLY_CORROBORATED
124,67fbeba0-00e2-49d0-9071-71a8b281093b,9/12/2019 9:20,19-12-2019 10:00,App\ChallengeDetail,31570000000000000000,Level2,315700LK78Z7C0WMIL03,LEI_SEARCH,9/12/2019 8:20,LEI 529900OCHDKWDW7I8047 managed by WM is wrongly used as ultimate parent of LEI 31570010000000053154 managed by you.,"Mississippi Avenue Apartments, LLC",US-OR,US,97201,US-OR,US,97070,US-OR,ACTIVE,ISSUED,FULLY_CORROBORATED
125,8d8f5092-11ea-4731-a0a5-461d0e748a96,9/12/2019 9:23,10/2/2020 18:00,App\ChallengeDetail,984500377903B1Z9PE91,Level1,529900T8BM49AURSDO55,LEI_SEARCH,9/12/2019 8:23,259400QG2SZVS1SS9L10 seem to be the duplicate as they have the same name,Wesley Family Services,US-PA,US,15221,US-PA,US,15238,US-PA,ACTIVE,ISSUED,PARTIALLY_CORROBORATED
126,177752cd-df57-4740-b53f-8c80ff66a8bf,9/12/2019 9:31,19-12-2019 11:00,App\ChallengeDetail,549300OZHP0HLLCT5E13,Level2,EVK05KS7XY1DEII3R011,LEI_SEARCH,9/12/2019 8:31,LEI 529900UZAY9JZ05RWU76 managed by WM is wrongly used as ultimate parent.,node_modules OÃ,,EE,62212,,EE,62212,EE,ACTIVE,ISSUED,FULLY_CORROBORATED
127,13958b8e-8d93-4231-9604-20475e4d5717,9/12/2019 9:34,12/1/2020 19:00,App\ChallengeDetail,213800JN5QRCKEHC3Y35,Level1,213800WAVVOPS85N2205,LEI_SEARCH,9/12/2019 8:34,"As per source ""AMUNDI FUNDS II - ABSOLUTE RETURN MULTI-STRATEGY"" was merged into AMUNDI FUNDS - ABSOLUTE RETURN MULTI-STRATEGY ",I S GARMENTS,,IN,302016,,IN,302016,IN,ACTIVE,ISSUED,FULLY_CORROBORATED
128,d6bc4bad-8aa5-4c58-9191-171bf935f9f3,9/12/2019 10:16,12/12/2019 18:00,App\ChallengeDetail,549300TZA5CT9RQYPB39,Level2,EVK05KS7XY1DEII3R011,LEI_SEARCH,9/12/2019 9:16,Dear Team,LONVIA AVENIR SMALL CAP EUROPE,LU-LU,LU,L-2520,LU-LU,LU,L-2520,LU,ACTIVE,ISSUED,ENTITY_SUPPLIED_ONLY
129,fcdb8453-5a1d-4529-9e03-ec401703bd5a,9/12/2019 11:35,12/12/2019 8:00,App\ChallengeDetail,335800FCU4NR2GE3OY50,Level1,335800FVH4MOKZS9VH40,LEI_SEARCH,9/12/2019 10:35,As per source BARKAT HIRING CO is the former name of BARKAT CRANES & EQUIPMENTS PRIVATE LIMITED .Kindly review and mark one of them as duplicate.,ALONSO HERNANDEZ ASOCIADOS ARQUITECTURA SL,,ES,31006,,ES,31006,ES,ACTIVE,ISSUED,FULLY_CORROBORATED
130,f3b18626-ad3c-477b-b82c-66c022fae48a,9/12/2019 12:29,12/12/2019 19:00,App\ChallengeDetail,549300DRQQI75D2JP341,Level1,EVK05KS7XY1DEII3R011,LEI_SEARCH,9/12/2019 11:29,https://www.sosnc.gov/online_services/search/Business_Registration_Results,PARSAN ENGINEERS AND CONSULTANTS,IN-WB,IN,700156,IN-WB,IN,700156,IN,ACTIVE,ISSUED,FULLY_CORROBORATED
131,8e4056c2-b859-4a19-afac-933b6eecfddd,9/12/2019 13:31,12/12/2019 18:00,App\ChallengeDetail,549300LXSLIY0MTODY56,Level2,EVK05KS7XY1DEII3R011,LEI_SEARCH,9/12/2019 12:31,LEI - 54930050TPKOLSE1ZZ71 is reporting Tallyman AS as its ultimate parent and it has also been used as an ultimate parent in LEI - 549300LXSLIY0MTODY56.,HPWS HP Beheer B.V.,,NL,7642LM,,NL,7642LM,NL,ACTIVE,ISSUED,FULLY_CORROBORATED
132,2bf87040-6c05-4201-ad8a-f4be29d5bc3e,9/12/2019 14:43,9/12/2019 17:00,App\ChallengeDetail,549300K8XRGQROIOX094,Level1,EVK05KS7XY1DEII3R011,LEI_SEARCH,9/12/2019 13:43,Please Check the Legal Form,BLUEBLACK ASSET MANAGEMENT LTD,,CY,3032,,GR,185 38,CY,ACTIVE,ISSUED,PARTIALLY_CORROBORATED
133,e0d7ee7c-744c-442e-838c-ecb8bf906bf4,9/12/2019 14:46,11/12/2019 15:00,App\ChallengeDetail,549300FGMK4EGHSK8N86,Level1,EVK05KS7XY1DEII3R011,LEI_SEARCH,9/12/2019 13:46,https://egov.maryland.gov/BusinessExpress/EntitySearch/BusinessInformation/B19876135,"AES DE Holdings VII, LLC",US-DE,US,19808,US-CT,US,80027,US-DE,ACTIVE,ISSUED,PARTIALLY_CORROBORATED
134,e7627571-667b-4ce8-982f-fb448c136213,9/12/2019 16:19,11/12/2019 11:00,App\ChallengeDetail,213800S38W27JLP3LO42,Level1,213800WAVVOPS85N2205,LEI_SEARCH,9/12/2019 15:19,Same trade register number same address,KEP CAPITAL AS,,NO,358,,NO,358,NO,ACTIVE,ISSUED,FULLY_CORROBORATED
135,9a227d3a-40d7-4764-ab3d-0b4188bbac19,9/12/2019 16:23,2/1/2020 23:00,App\ChallengeDetail,8945002VRWFOAPXQIA41,Level1,529900F6BNUR3RJ2WH29,LEI_SEARCH,9/12/2019 15:23,same name and address and TRN,Cumpra B.V.,,NL,3446CB,,NL,3446CB,NL,ACTIVE,ISSUED,FULLY_CORROBORATED
136,27cda949-e2fa-4bf9-bc41-c8d83cc9bec5,9/12/2019 16:40,9/12/2019 18:00,App\ChallengeDetail,2549001P40J0TQ9M5E84,Level1,5493001KJTIIGC8Y1R12,LEI_SEARCH,9/12/2019 15:40,Certificate of formation verifies legal name of Nolarose,C.N.K. Handelskontor GmbH,DE-SH,DE,23845,DE-SH,DE,23845,DE,ACTIVE,ISSUED,FULLY_CORROBORATED
137,53437c02-8745-447b-b0b1-08f4c31c8f74,10/12/2019 6:52,10/12/2019 18:00,App\ChallengeDetail,5493003LWDQPX5CKY206,Level1,EVK05KS7XY1DEII3R011,LEI_SEARCH,10/12/2019 5:52,Hello,BIO DH,FR-BRE,FR,22600,FR-BRE,FR,22600,FR,ACTIVE,ISSUED,FULLY_CORROBORATED
138,32074f92-4b09-4cdd-a14c-5f63c7b2835d,10/12/2019 10:00,18-12-2019 15:00,App\ChallengeDetail,213800PLF58BCKEX2F88,Level1,213800WAVVOPS85N2205,LEI_SEARCH,10/12/2019 9:00,https://www.amundi.lu/retail/document/download/LU1883306497/KIID/EN,OLE ERNST ApS,,DK,3450,,DK,3450,DK,ACTIVE,ISSUED,FULLY_CORROBORATED
139,46713acb-7dbc-4064-90a2-1d0c83b8a6ab,10/12/2019 11:38,18-12-2019 02:00,App\ChallengeDetail,89450086USVFIMFXIP30,Level1,529900F6BNUR3RJ2WH29,LEI_SEARCH,10/12/2019 10:38,Both records have the same name and registration number. There is only one such record in the Austrian register,MATTEC S.R.L.,IT-VI,IT,36050,IT-VI,IT,36050,IT,ACTIVE,ISSUED,FULLY_CORROBORATED
140,11db06e1-feba-48cc-afad-1ccd9c1def1d,10/12/2019 11:54,18-12-2019 16:00,App\ChallengeDetail,254900T6KBE4O3728267,Level1,5493001KJTIIGC8Y1R12,LEI_SEARCH,10/12/2019 10:54,https://appext20.dos.ny.gov/corp_public/CORPSEARCH.ENTITY_INFORMATION?p_token=075A55C3E85E130AFB835003D453E1E589380C5EBFD4451E1924AF959B1DCA5B81587046F24C5D60AEC50E74981AA8F0&p_nameid=4BB189AE87B4F13E&p_corpid=DC0FA6BC6264352E&p_captcha=13415&p_captcha_check=075A55C3E85E130AFB835003D453E1E589380C5EBFD4451E1924AF959B1DCA5B4A6E8354059ADC316AA96C7C70BC3A85&p_entity_name=%4E%49%43%45%20%53%59%53%54%45%4D%53%20&p_name_type=%25&p_search_type=%42%45%47%49%4E%53&p_srch_results_page=0,The Trustee for The Downward Family Trust,AU-NSW,AU,2000,,AU,2000,AU,ACTIVE,ISSUED,FULLY_CORROBORATED
141,6f3248a5-ac73-4321-8287-b3f998136e99,10/12/2019 12:11,23-01-2020 19:00,App\ChallengeDetail,984500AQCC566A043834,Level1,529900T8BM49AURSDO55,LEI_SEARCH,10/12/2019 11:11,We reached the entity's representative and we send you attached the screenshot with their answer.,CASA DOS AÃORES DO NORTE,,PT,4300-069,,PT,4300-069,PT,ACTIVE,ISSUED,FULLY_CORROBORATED
142,b1003a77-330f-4bad-bb2e-69c419f91c04,10/12/2019 12:16,20-12-2019 20:00,App\ChallengeDetail,549300OCHR8UBUP1CQ22,Level1,EVK05KS7XY1DEII3R011,LEI_SEARCH,10/12/2019 11:16,The entity wishes to keep the LEI code issued by LOU-CORPME as request for information about the person that requested the LEI code from you,COMPAGNIE DES TRANSPORTS STRASBOURGEOIS,,FR,67000,,FR,67000,FR,ACTIVE,ISSUED,FULLY_CORROBORATED
143,cee93649-b5d8-42a0-a3b0-a35575ec8e26,10/12/2019 13:33,12/1/2020 19:00,App\ChallengeDetail,549300O8F51YO5DKUE18,Level1,EVK05KS7XY1DEII3R011,LEI_SEARCH,10/12/2019 12:33,https://www.zefix.admin.ch/en/search/entity/list/firm/1196835?name=CHE134446883&directLink=true,MACOTEIVAS - MATERIAIS DE CONSTRUÃÃO LDA,PT-18,PT,3500-883,PT-18,PT,3500-883,PT,ACTIVE,ISSUED,FULLY_CORROBORATED
144,c129a75a-3135-4e19-809f-e9601613737a,10/12/2019 13:36,20-12-2019 21:00,App\ChallengeDetail,549300VUTM9282DPPB11,Level1,EVK05KS7XY1DEII3R011,LEI_SEARCH,10/12/2019 12:36,https://ti.chregister.ch/cr-portal/auszug/auszug.xhtml;jsessionid=fcdb2a883ba5c62455e8c363eb2c?loeschung=20190603&uid=CHE-101.157.857#,ÐÑÐ»Ð³Ð°ÑÑÐºÐ° ÐµÐ½ÐµÑÐ³Ð¸Ð¹Ð½Ð° ÑÑÑÐ³Ð¾Ð²ÑÐºÐ° Ð¿Ð»Ð°ÑÑÐ¾ÑÐ¼Ð°,,BG,1164,,BG,1164,BG,ACTIVE,ISSUED,FULLY_CORROBORATED
145,3243a00a-7465-4af2-bd99-0b10460c3753,10/12/2019 13:38,20-12-2019 20:00,App\ChallengeDetail,549300B5G1URSRNDCZ30,Level1,EVK05KS7XY1DEII3R011,LEI_SEARCH,10/12/2019 12:38,https://www.zefix.admin.ch/en/search/entity/list/firm/841372?name=Surprise%20Reisen%20AG&deletedFirms=true,ASG 3 ventures GmbH,,AT,8503,,AT,8503,AT,ACTIVE,ISSUED,FULLY_CORROBORATED
146,b724b187-404f-44d5-8a2c-83b64c5edd32,10/12/2019 14:17,11/12/2019 14:00,App\ChallengeDetail,213800I4638LJF9E6338,Level1,213800WAVVOPS85N2205,LEI_SEARCH,10/12/2019 13:17,The entity whises to keep the LEI code issued by LOUCORPME. Could you kindly mark yours as duplicated.,FUNDACION L.F. LORETTO,PA-8,PA,,PA-8,PA,,PA,ACTIVE,ISSUED,PARTIALLY_CORROBORATED
147,5429e89b-16b0-42f8-a98d-8e1f475bbf1e,10/12/2019 16:28,20-12-2019 21:00,App\ChallengeDetail,549300Y4N056QZ8DE288,Level1,5299000J2N45DDNE4Y28,LEI_SEARCH,10/12/2019 15:28,client has advised us that name has changed,"ZZ Y VIZCAY INVERSIONES INMOBILIARIAS, S.L.",,ES,28001,,ES,28001,ES,ACTIVE,ISSUED,FULLY_CORROBORATED
